id/id,code_intrastat
__import__.product_5362659_product_template,90184990
__import__.product_5362660_product_template,90184990
__import__.product_8048147_product_template,90189084
__import__.product_5362640_product_template,90184990
__import__.product_8222935_product_template,96039091
__import__.product_5362651_product_template,90184990
__import__.product_8292746_product_template,90184990
__import__.product_8293467_product_template,90189084
__import__.product_8294107_product_template,42010000
__import__.product_8292806_product_template,42010000
__import__.product_8292835_product_template,42010000
__import__.product_8165008_product_template,42010000
__import__.product_8165009_product_template,42010000
__import__.product_8165027_product_template,42010000
__import__.product_8433508_product_template,42010000
__import__.product_8165020_product_template,42010000
__import__.product_8336107_product_template,42010000
__import__.product_8336113_product_template,42010000
__import__.product_8336136_product_template,42010000
__import__.product_8336142_product_template,42010000
__import__.product_8165006_product_template,42010000
__import__.product_8336159_product_template,42010000
__import__.product_5336162_product_template,42010000
__import__.product_8336165_product_template,42010000
__import__.product_8165021_product_template,42010000
__import__.product_8381823_product_template,42010000
__import__.product_8381846_product_template,42010000
__import__.product_8381852_product_template,42010000
__import__.product_8381869_product_template,42010000
__import__.product_8381875_product_template,42010000
__import__.product_8381881_product_template,42010000
__import__.product_8381898_product_template,42010000
__import__.product_8343722_product_template,42010000
__import__.product_8343739_product_template,42010000
__import__.product_5102120_product_template,42010000
__import__.product_8070980_product_template,42010000
__import__.product_8070974_product_template,42010000
__import__.product_5263013_product_template,39249000
__import__.product_5263017_product_template,39249000
__import__.product_8022975_product_template,90189084
__import__.product_8025689_product_template,90189084
__import__.product_8026223_product_template,84679900
__import__.product_8023644_product_template,90189084
__import__.product_8037764_product_template,90189084
__import__.product_5607008_product_template,90189084
__import__.product_8230538_product_template,90189084
__import__.product_8378985_product_template,90189084
__import__.product_5019999_product_template,90189084
__import__.product_8023650_product_template,90189084
__import__.product_8072648_product_template,90189084
__import__.product_8049046_product_template,90189084
__import__.product_8375567_product_template,90189084
__import__.product_8375573_product_template,90189084
__import__.product_8375596_product_template,90189084
__import__.product_8026507_product_template,84679900
__import__.product_8026631_product_template,84679900
__import__.product_8037712_product_template,84679900
