id,name/id,product_code,price,min_qty_sale,product_tmpl_id/id,discount_sale,discount_purchase,date_start,date_end,ratio_main_product,ratio_promotional_product
__import__.supplierinfo_promo_60422-6040001-20170201,__import__.supplier_60422,033994,3.32,1,__import__.product_6040001_product_template,10.00,10.00,2017-02-01,2017-02-28,0,0
__import__.supplierinfo_promo_60422-6040001-20170501,__import__.supplier_60422,033994,3.32,1,__import__.product_6040001_product_template,10.00,10.00,2017-05-01,2017-05-31,0,0
__import__.supplierinfo_promo_60422-6040001-20170801,__import__.supplier_60422,033994,3.32,1,__import__.product_6040001_product_template,10.00,10.00,2017-08-01,2017-08-31,0,0
__import__.supplierinfo_promo_60422-6040001-20171101,__import__.supplier_60422,033994,3.32,1,__import__.product_6040001_product_template,10.00,10.00,2017-11-01,2017-11-30,0,0
__import__.supplierinfo_promo_60422-6040001-20180201,__import__.supplier_60422,033994,3.32,1,__import__.product_6040001_product_template,10.00,10.00,2018-02-01,2018-02-28,0,0
__import__.supplierinfo_promo_60422-6040001-20180401,__import__.supplier_60422,033994,3.32,1,__import__.product_6040001_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-6042845-20160101,__import__.supplier_60422,034016,5.54,1,__import__.product_6042845_product_template,10.00,10.00,2016-01-01,2016-01-31,0,0
__import__.supplierinfo_promo_60422-6042845-20160401,__import__.supplier_60422,034016,5.54,1,__import__.product_6042845_product_template,10.00,10.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_60422-6042845-20160701,__import__.supplier_60422,034016,5.54,1,__import__.product_6042845_product_template,10.00,10.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_60422-6042845-20161001,__import__.supplier_60422,034016,5.54,1,__import__.product_6042845_product_template,10.00,10.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_60422-6042845-20170101,__import__.supplier_60422,034016,5.54,1,__import__.product_6042845_product_template,10.00,10.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_60422-6042845-20170401,__import__.supplier_60422,034016,5.54,1,__import__.product_6042845_product_template,10.00,10.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_60422-6049906-20160101,__import__.supplier_60422,033980,51.70,1,__import__.product_6049906_product_template,20.00,20.00,2016-01-01,2016-01-31,0,0
__import__.supplierinfo_promo_60422-6049906-20160401,__import__.supplier_60422,033980,51.70,1,__import__.product_6049906_product_template,20.00,20.00,2016-04-01,2016-04-30,0,0
__import__.supplierinfo_promo_60422-6049906-20160701,__import__.supplier_60422,033980,51.70,1,__import__.product_6049906_product_template,20.00,20.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_60422-6049906-20161001,__import__.supplier_60422,033980,51.70,1,__import__.product_6049906_product_template,20.00,20.00,2016-10-01,2016-10-31,0,0
__import__.supplierinfo_promo_60422-6049906-20170101,__import__.supplier_60422,033980,51.70,1,__import__.product_6049906_product_template,20.00,20.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_60422-6049906-20170401,__import__.supplier_60422,033980,51.70,1,__import__.product_6049906_product_template,20.00,20.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_60422-6049906-20170701,__import__.supplier_60422,033980,51.70,1,__import__.product_6049906_product_template,20.00,20.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_60422-6049906-20171001,__import__.supplier_60422,033980,51.70,1,__import__.product_6049906_product_template,20.00,20.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_60422-6049906-20180101,__import__.supplier_60422,033980,51.70,1,__import__.product_6049906_product_template,20.00,20.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_60422-6049906-20180401,__import__.supplier_60422,033980,51.70,1,__import__.product_6049906_product_template,20.00,20.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-8097275-20170501,__import__.supplier_60422,033661,15.25,1,__import__.product_8097275_product_template,20.00,20.00,2017-05-01,2017-09-30,0,0
__import__.supplierinfo_promo_60422-8097275-20180401,__import__.supplier_60422,033661,15.25,1,__import__.product_8097275_product_template,20.00,20.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60436-5042200-20171001,__import__.supplier_60436,CPWPLUS 200L,195.00,1,__import__.product_5042200_product_template,10.00,10.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_60436-5042200-20171028,__import__.supplier_60436,CPWPLUS 200L,195.00,1,__import__.product_5042200_product_template,10.00,10.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_60436-5246000-20171001,__import__.supplier_60436,MTB 20,72.00,1,__import__.product_5246000_product_template,10.00,10.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_60436-5246000-20171028,__import__.supplier_60436,MTB 20,72.00,1,__import__.product_5246000_product_template,10.00,10.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61400-5600800-20171028,__import__.supplier_61400,TRUSAT GE JAUNE,600.00,1,__import__.product_5600800_product_template,10.00,10.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61425-5142504-20180401,__import__.supplier_61425,04,5.79,1,__import__.product_5142504_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5142505-20180401,__import__.supplier_61425,05,5.79,1,__import__.product_5142505_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5142506-20180401,__import__.supplier_61425,06,5.79,1,__import__.product_5142506_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5142507-20180401,__import__.supplier_61425,07,5.79,1,__import__.product_5142507_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5142508-20180401,__import__.supplier_61425,08,5.79,1,__import__.product_5142508_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5142509-20180401,__import__.supplier_61425,09,5.79,1,__import__.product_5142509_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5142511-20180401,__import__.supplier_61425,11,9.02,1,__import__.product_5142511_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5142512-20180401,__import__.supplier_61425,12,9.02,1,__import__.product_5142512_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5142514-20180401,__import__.supplier_61425,14,9.02,1,__import__.product_5142514_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5142515-20180401,__import__.supplier_61425,15,9.02,1,__import__.product_5142515_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5142516-20180401,__import__.supplier_61425,16,9.02,1,__import__.product_5142516_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5142517-20180401,__import__.supplier_61425,17,9.02,1,__import__.product_5142517_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5142518-20180401,__import__.supplier_61425,18,9.02,1,__import__.product_5142518_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5142519-20180401,__import__.supplier_61425,19,77.16,1,__import__.product_5142519_product_template,15.00,15.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5242502-20180401,__import__.supplier_61425,02,5.79,1,__import__.product_5242502_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5242503-20180401,__import__.supplier_61425,03,5.79,1,__import__.product_5242503_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5242510-20180401,__import__.supplier_61425,10,9.02,1,__import__.product_5242510_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5242513-20180401,__import__.supplier_61425,13,9.02,1,__import__.product_5242513_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61425-5342501-20180401,__import__.supplier_61425,01,5.79,1,__import__.product_5342501_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_61593-5160625-20160104,__import__.supplier_61593,2200PNP-036,1.00,1,__import__.product_5160625_product_template,0,0,2016-01-04,2016-12-31,10,1
__import__.supplierinfo_promo_61593-8182118-20160531,__import__.supplier_61593,2200NC-036,1.00,1,__import__.product_8182118_product_template,0,0,2016-05-31,2016-06-30,10,1
__import__.supplierinfo_promo_61593-8182118-20160601,__import__.supplier_61593,2200NC-036,1.00,1,__import__.product_8182118_product_template,0,0,2016-06-01,2016-12-31,10,1
__import__.supplierinfo_promo_61593-8182124-20160531,__import__.supplier_61593,2300NC-024,1.26,1,__import__.product_8182124_product_template,0,0,2016-05-31,2016-06-30,10,1
__import__.supplierinfo_promo_61593-8182124-20160601,__import__.supplier_61593,2300NC-024,1.26,1,__import__.product_8182124_product_template,0,0,2016-06-01,2016-12-31,10,1
__import__.supplierinfo_promo_61593-8182130-20160531,__import__.supplier_61593,2400NC-018,1.33,1,__import__.product_8182130_product_template,0,0,2016-05-31,2016-06-30,10,1
__import__.supplierinfo_promo_61593-8182130-20160601,__import__.supplier_61593,2400NC-018,1.33,1,__import__.product_8182130_product_template,0,0,2016-06-01,2016-12-31,10,1
__import__.supplierinfo_promo_61593-8214077-20171001,__import__.supplier_61593,2200BL036,0.89,1,__import__.product_8214077_product_template,20.00,20.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_61593-8214077-20171028,__import__.supplier_61593,2200BL036,0.89,1,__import__.product_8214077_product_template,20.00,20.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61593-8214108-20171001,__import__.supplier_61593,2200GD036,0.89,1,__import__.product_8214108_product_template,20.00,20.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_61593-8214108-20171028,__import__.supplier_61593,2200GD036,0.89,1,__import__.product_8214108_product_template,20.00,20.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61593-8214114-20171001,__import__.supplier_61593,2200RD036,0.89,1,__import__.product_8214114_product_template,20.00,20.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_61593-8214114-20171028,__import__.supplier_61593,2200RD036,0.89,1,__import__.product_8214114_product_template,20.00,20.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61593-8214120-20171001,__import__.supplier_61593,2300BL024,1.16,1,__import__.product_8214120_product_template,20.00,20.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_61593-8214120-20171028,__import__.supplier_61593,2300BL024,1.16,1,__import__.product_8214120_product_template,20.00,20.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61593-8214143-20171001,__import__.supplier_61593,2300RD024,1.16,1,__import__.product_8214143_product_template,20.00,20.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_61593-8214143-20171028,__import__.supplier_61593,2300RD024,1.16,1,__import__.product_8214143_product_template,20.00,20.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61593-8214166-20171001,__import__.supplier_61593,2400BL018,1.23,1,__import__.product_8214166_product_template,20.00,20.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_61593-8214166-20171028,__import__.supplier_61593,2400BL018,1.23,1,__import__.product_8214166_product_template,20.00,20.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61593-8214189-20171001,__import__.supplier_61593,2400BK018,1.23,1,__import__.product_8214189_product_template,20.00,20.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_61593-8214189-20171028,__import__.supplier_61593,2400BK018,1.23,1,__import__.product_8214189_product_template,20.00,20.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61593-8214195-20171001,__import__.supplier_61593,2400RD018,1.23,1,__import__.product_8214195_product_template,20.00,20.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_61593-8214195-20171028,__import__.supplier_61593,2400RD018,1.23,1,__import__.product_8214195_product_template,20.00,20.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61593-8292752-20171001,__import__.supplier_61593,2200PW-036,1.00,1,__import__.product_8292752_product_template,20.00,20.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_61593-8292752-20171028,__import__.supplier_61593,2200PW-036,1.00,1,__import__.product_8292752_product_template,20.00,20.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61593-8292769-20171001,__import__.supplier_61593,2300PW-024,1.26,1,__import__.product_8292769_product_template,20.00,20.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_61593-8292769-20171028,__import__.supplier_61593,2300PW-024,1.26,1,__import__.product_8292769_product_template,20.00,20.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61593-8292775-20171001,__import__.supplier_61593,2400PW-018,1.33,1,__import__.product_8292775_product_template,20.00,20.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_61593-8292775-20171028,__import__.supplier_61593,2400PW-018,1.33,1,__import__.product_8292775_product_template,20.00,20.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61593-8365209-20171001,__import__.supplier_61593,3840BK-018,1.25,1,__import__.product_8365209_product_template,20.00,20.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_61593-8365209-20171028,__import__.supplier_61593,3840BK-018,1.25,1,__import__.product_8365209_product_template,20.00,20.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61593-8365215-20171001,__import__.supplier_61593,3840BL-018,1.25,1,__import__.product_8365215_product_template,20.00,20.00,2017-10-01,2017-10-27,0,0
__import__.supplierinfo_promo_61593-8365215-20171028,__import__.supplier_61593,3840BL-018,1.25,1,__import__.product_8365215_product_template,20.00,20.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61597-5941000-20160104,__import__.supplier_61597,94100V,13.18,1,__import__.product_5941000_product_template,10.00,10.00,2016-01-04,2016-12-31,0,0
__import__.supplierinfo_promo_61712-5171200-20180301,__import__.supplier_61712,MJT01,213.85,1,__import__.product_5171200_product_template,10.00,10.00,2018-03-01,2018-03-31,0,0
__import__.supplierinfo_promo_61723-5617242-20161101,__import__.supplier_61723,LED200D,930.00,1,__import__.product_5617242_product_template,0,0,2016-11-01,2016-12-31,0,0
__import__.supplierinfo_promo_61740-5020015-20171028,__import__.supplier_61740,,340.80,1,__import__.product_5020015_product_template,10.00,10.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61740-5973623-20170401,__import__.supplier_61740,VB2300000,2250.00,1,__import__.product_5973623_product_template,15.00,15.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_61740-5973623-20171028,__import__.supplier_61740,VB2300000,2250.00,1,__import__.product_5973623_product_template,20.00,20.00,2017-10-28,2017-12-31,0,0
__import__.supplierinfo_promo_61745-5168070-20170401,__import__.supplier_61745,FULL KENNEL BANK,1565.17,1,__import__.product_5168070_product_template,15.00,15.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_61800-3287900-20170901,__import__.supplier_61800,12274253,13.63,1,__import__.product_3287900_product_template,0,0,2017-09-01,2017-12-31,2,1
__import__.supplierinfo_promo_61800-3525000-20171001,__import__.supplier_61800,12274151,9.02,1,__import__.product_3525000_product_template,0,0,2017-10-01,2017-10-31,2,1
__import__.supplierinfo_promo_61800-3526700-20170901,__import__.supplier_61800,12274100,13.63,1,__import__.product_3526700_product_template,0,0,2017-09-01,2017-09-30,2,1
__import__.supplierinfo_promo_61800-3532200-20171001,__import__.supplier_61800,12274251,12.66,1,__import__.product_3532200_product_template,0,0,2017-10-01,2017-10-31,2,1
__import__.supplierinfo_promo_61800-3532500-20171101,__import__.supplier_61800,12274404,12.66,1,__import__.product_3532500_product_template,0,0,2017-11-01,2017-11-30,2,1
