id,name,bin_checksum_1,bin_checksum_2,location_id/id,kind,zone,corridor,shelf,height,box
__import__.location_loc_AG18B3,AG18B3,69,69,__import__.location_family_A,bin,A,G,18,B,3
__import__.location_loc_AG18B4,AG18B4,35,35,__import__.location_family_A,bin,A,G,18,B,4
__import__.location_loc_AG18B5,AG18B5,77,77,__import__.location_family_A,bin,A,G,18,B,5
__import__.location_loc_AG18B6,AG18B6,46,46,__import__.location_family_A,bin,A,G,18,B,6
__import__.location_loc_AG18B7,AG18B7,43,43,__import__.location_family_A,bin,A,G,18,B,7
__import__.location_loc_AG19A1,AG19A1,76,76,__import__.location_family_A,bin,A,G,19,A,1
__import__.location_loc_AG19A2,AG19A2,30,30,__import__.location_family_A,bin,A,G,19,A,2
__import__.location_loc_AG19A3,AG19A3,33,33,__import__.location_family_A,bin,A,G,19,A,3
__import__.location_loc_AG19A4,AG19A4,25,25,__import__.location_family_A,bin,A,G,19,A,4
__import__.location_loc_AG19B1,AG19B1,79,79,__import__.location_family_A,bin,A,G,19,B,1
__import__.location_loc_AG19B2,AG19B2,20,20,__import__.location_family_A,bin,A,G,19,B,2
__import__.location_loc_AG19B3,AG19B3,26,26,__import__.location_family_A,bin,A,G,19,B,3
__import__.location_loc_AG19B4,AG19B4,61,61,__import__.location_family_A,bin,A,G,19,B,4
__import__.location_loc_AG19B5,AG19B5,02,02,__import__.location_family_A,bin,A,G,19,B,5
__import__.location_loc_AG19B6,AG19B6,21,21,__import__.location_family_A,bin,A,G,19,B,6
__import__.location_loc_AG19B7,AG19B7,97,97,__import__.location_family_A,bin,A,G,19,B,7
__import__.location_loc_AG19B8,AG19B8,16,16,__import__.location_family_A,bin,A,G,19,B,8
__import__.location_loc_AG19C1,AG19C1,46,46,__import__.location_family_A,bin,A,G,19,C,1
__import__.location_loc_AG19C2,AG19C2,04,04,__import__.location_family_A,bin,A,G,19,C,2
__import__.location_loc_AG19C3,AG19C3,31,31,__import__.location_family_A,bin,A,G,19,C,3
__import__.location_loc_AG19C4,AG19C4,43,43,__import__.location_family_A,bin,A,G,19,C,4
__import__.location_loc_AG19C5,AG19C5,50,50,__import__.location_family_A,bin,A,G,19,C,5
__import__.location_loc_AG19C6,AG19C6,35,35,__import__.location_family_A,bin,A,G,19,C,6
__import__.location_loc_AG19C7,AG19C7,14,14,__import__.location_family_A,bin,A,G,19,C,7
__import__.location_loc_AG19C8,AG19C8,51,51,__import__.location_family_A,bin,A,G,19,C,8
__import__.location_loc_AG20A1,AG20A1,90,90,__import__.location_family_A,bin,A,G,20,A,1
__import__.location_loc_AG20A2,AG20A2,21,21,__import__.location_family_A,bin,A,G,20,A,2
__import__.location_loc_AG20A3,AG20A3,67,67,__import__.location_family_A,bin,A,G,20,A,3
__import__.location_loc_AG20A4,AG20A4,44,44,__import__.location_family_A,bin,A,G,20,A,4
__import__.location_loc_AG20A5,AG20A5,91,91,__import__.location_family_A,bin,A,G,20,A,5
__import__.location_loc_AG20A6,AG20A6,05,05,__import__.location_family_A,bin,A,G,20,A,6
__import__.location_loc_AG20A7,AG20A7,88,88,__import__.location_family_A,bin,A,G,20,A,7
__import__.location_loc_AG20B1,AG20B1,30,30,__import__.location_family_A,bin,A,G,20,B,1
__import__.location_loc_AG20B2,AG20B2,60,60,__import__.location_family_A,bin,A,G,20,B,2
__import__.location_loc_AG20B3,AG20B3,61,61,__import__.location_family_A,bin,A,G,20,B,3
__import__.location_loc_AG20B4,AG20B4,02,02,__import__.location_family_A,bin,A,G,20,B,4
__import__.location_loc_AG20B5,AG20B5,03,03,__import__.location_family_A,bin,A,G,20,B,5
__import__.location_loc_AG20B6,AG20B6,71,71,__import__.location_family_A,bin,A,G,20,B,6
__import__.location_loc_AG20B7,AG20B7,40,40,__import__.location_family_A,bin,A,G,20,B,7
__import__.location_loc_AG20B8,AG20B8,24,24,__import__.location_family_A,bin,A,G,20,B,8
__import__.location_loc_AG21A2,AG21A2,12,12,__import__.location_family_A,bin,A,G,21,A,2
__import__.location_loc_AG21A3,AG21A3,31,31,__import__.location_family_A,bin,A,G,21,A,3
__import__.location_loc_AG21A4,AG21A4,02,02,__import__.location_family_A,bin,A,G,21,A,4
__import__.location_loc_AG21B3,AG21B3,11,11,__import__.location_family_A,bin,A,G,21,B,3
__import__.location_loc_AG21B4,AG21B4,17,17,__import__.location_family_A,bin,A,G,21,B,4
__import__.location_loc_AG21B5,AG21B5,96,96,__import__.location_family_A,bin,A,G,21,B,5
__import__.location_loc_AG21B6,AG21B6,45,45,__import__.location_family_A,bin,A,G,21,B,6
__import__.location_loc_AG21B7,AG21B7,43,43,__import__.location_family_A,bin,A,G,21,B,7
__import__.location_loc_AG21B8,AG21B8,35,35,__import__.location_family_A,bin,A,G,21,B,8
__import__.location_loc_AG21C3,AG21C3,06,06,__import__.location_family_A,bin,A,G,21,C,3
__import__.location_loc_AG21C4,AG21C4,29,29,__import__.location_family_A,bin,A,G,21,C,4
__import__.location_loc_AG21C5,AG21C5,07,07,__import__.location_family_A,bin,A,G,21,C,5
__import__.location_loc_AG21C6,AG21C6,36,36,__import__.location_family_A,bin,A,G,21,C,6
__import__.location_loc_AG21C7,AG21C7,82,82,__import__.location_family_A,bin,A,G,21,C,7
__import__.location_loc_AG21C8,AG21C8,12,12,__import__.location_family_A,bin,A,G,21,C,8
__import__.location_loc_AG22A1,AG22A1,15,15,__import__.location_family_A,bin,A,G,22,A,1
__import__.location_loc_AG22A2,AG22A2,91,91,__import__.location_family_A,bin,A,G,22,A,2
__import__.location_loc_AG22A3,AG22A3,29,29,__import__.location_family_A,bin,A,G,22,A,3
__import__.location_loc_AG22A4,AG22A4,41,41,__import__.location_family_A,bin,A,G,22,A,4
__import__.location_loc_AG22A5,AG22A5,58,58,__import__.location_family_A,bin,A,G,22,A,5
__import__.location_loc_AG22B1,AG22B1,36,36,__import__.location_family_A,bin,A,G,22,B,1
__import__.location_loc_AG22B2,AG22B2,41,41,__import__.location_family_A,bin,A,G,22,B,2
__import__.location_loc_AG22B3,AG22B3,44,44,__import__.location_family_A,bin,A,G,22,B,3
__import__.location_loc_AG22B4,AG22B4,37,37,__import__.location_family_A,bin,A,G,22,B,4
__import__.location_loc_AG22B5,AG22B5,71,71,__import__.location_family_A,bin,A,G,22,B,5
__import__.location_loc_AG22B6,AG22B6,29,29,__import__.location_family_A,bin,A,G,22,B,6
__import__.location_loc_AG22B7,AG22B7,69,69,__import__.location_family_A,bin,A,G,22,B,7
__import__.location_loc_AG22B8,AG22B8,50,50,__import__.location_family_A,bin,A,G,22,B,8
__import__.location_loc_AH01A1,AH01A1,29,29,__import__.location_family_A,bin,A,H,01,A,1
__import__.location_loc_AH01A2,AH01A2,03,03,__import__.location_family_A,bin,A,H,01,A,2
__import__.location_loc_AH01A3,AH01A3,12,12,__import__.location_family_A,bin,A,H,01,A,3
__import__.location_loc_AH01A4,AH01A4,08,08,__import__.location_family_A,bin,A,H,01,A,4
__import__.location_loc_AH01A5,AH01A5,46,46,__import__.location_family_A,bin,A,H,01,A,5
__import__.location_loc_AH01A6,AH01A6,61,61,__import__.location_family_A,bin,A,H,01,A,6
__import__.location_loc_AH01B1,AH01B1,19,19,__import__.location_family_A,bin,A,H,01,B,1
__import__.location_loc_AH01B2,AH01B2,68,68,__import__.location_family_A,bin,A,H,01,B,2
__import__.location_loc_AH01B3,AH01B3,16,16,__import__.location_family_A,bin,A,H,01,B,3
__import__.location_loc_AH01B4,AH01B4,00,00,__import__.location_family_A,bin,A,H,01,B,4
__import__.location_loc_AH01B5,AH01B5,74,74,__import__.location_family_A,bin,A,H,01,B,5
__import__.location_loc_AH01B6,AH01B6,04,04,__import__.location_family_A,bin,A,H,01,B,6
__import__.location_loc_AH01B7,AH01B7,34,34,__import__.location_family_A,bin,A,H,01,B,7
__import__.location_loc_AH01C1,AH01C1,50,50,__import__.location_family_A,bin,A,H,01,C,1
__import__.location_loc_AH01C2,AH01C2,92,92,__import__.location_family_A,bin,A,H,01,C,2
__import__.location_loc_AH01C3,AH01C3,52,52,__import__.location_family_A,bin,A,H,01,C,3
__import__.location_loc_AH01C4,AH01C4,56,56,__import__.location_family_A,bin,A,H,01,C,4
__import__.location_loc_AH01C5,AH01C5,02,02,__import__.location_family_A,bin,A,H,01,C,5
__import__.location_loc_AH01C6,AH01C6,45,45,__import__.location_family_A,bin,A,H,01,C,6
__import__.location_loc_AH01C7,AH01C7,30,30,__import__.location_family_A,bin,A,H,01,C,7
__import__.location_loc_AH01C8,AH01C8,40,40,__import__.location_family_A,bin,A,H,01,C,8
__import__.location_loc_AH02A1,AH02A1,16,16,__import__.location_family_A,bin,A,H,02,A,1
__import__.location_loc_AH02A2,AH02A2,10,10,__import__.location_family_A,bin,A,H,02,A,2
__import__.location_loc_AH02A3,AH02A3,93,93,__import__.location_family_A,bin,A,H,02,A,3
__import__.location_loc_AH02A4,AH02A4,10,10,__import__.location_family_A,bin,A,H,02,A,4
__import__.location_loc_AH02A5,AH02A5,63,63,__import__.location_family_A,bin,A,H,02,A,5
__import__.location_loc_AH02A6,AH02A6,73,73,__import__.location_family_A,bin,A,H,02,A,6
__import__.location_loc_AH02A7,AH02A7,96,96,__import__.location_family_A,bin,A,H,02,A,7
__import__.location_loc_AH02B1,AH02B1,82,82,__import__.location_family_A,bin,A,H,02,B,1
__import__.location_loc_AH02B2,AH02B2,28,28,__import__.location_family_A,bin,A,H,02,B,2
__import__.location_loc_AH02B3,AH02B3,13,13,__import__.location_family_A,bin,A,H,02,B,3
__import__.location_loc_AH02B4,AH02B4,24,24,__import__.location_family_A,bin,A,H,02,B,4
__import__.location_loc_AH02B5,AH02B5,60,60,__import__.location_family_A,bin,A,H,02,B,5
__import__.location_loc_AH02B6,AH02B6,18,18,__import__.location_family_A,bin,A,H,02,B,6
__import__.location_loc_AH02B7,AH02B7,64,64,__import__.location_family_A,bin,A,H,02,B,7
__import__.location_loc_AH02B8,AH02B8,50,50,__import__.location_family_A,bin,A,H,02,B,8
__import__.location_loc_AH02C1,AH02C1,60,60,__import__.location_family_A,bin,A,H,02,C,1
__import__.location_loc_AH02C2,AH02C2,65,65,__import__.location_family_A,bin,A,H,02,C,2
__import__.location_loc_AH02C3,AH02C3,72,72,__import__.location_family_A,bin,A,H,02,C,3
__import__.location_loc_AH02C4,AH02C4,31,31,__import__.location_family_A,bin,A,H,02,C,4
__import__.location_loc_AH02C5,AH02C5,00,00,__import__.location_family_A,bin,A,H,02,C,5
__import__.location_loc_AH02C6,AH02C6,03,03,__import__.location_family_A,bin,A,H,02,C,6
__import__.location_loc_AH02C7,AH02C7,80,80,__import__.location_family_A,bin,A,H,02,C,7
__import__.location_loc_AH02C8,AH02C8,21,21,__import__.location_family_A,bin,A,H,02,C,8
__import__.location_loc_AH03A1,AH03A1,18,18,__import__.location_family_A,bin,A,H,03,A,1
__import__.location_loc_AH03A2,AH03A2,93,93,__import__.location_family_A,bin,A,H,03,A,2
__import__.location_loc_AH03A3,AH03A3,01,01,__import__.location_family_A,bin,A,H,03,A,3
__import__.location_loc_AH03A4,AH03A4,24,24,__import__.location_family_A,bin,A,H,03,A,4
__import__.location_loc_AH03A5,AH03A5,65,65,__import__.location_family_A,bin,A,H,03,A,5
__import__.location_loc_AH03A6,AH03A6,35,35,__import__.location_family_A,bin,A,H,03,A,6
__import__.location_loc_AH03B1,AH03B1,50,50,__import__.location_family_A,bin,A,H,03,B,1
__import__.location_loc_AH03B2,AH03B2,94,94,__import__.location_family_A,bin,A,H,03,B,2
__import__.location_loc_AH03B3,AH03B3,00,00,__import__.location_family_A,bin,A,H,03,B,3
__import__.location_loc_AH03B4,AH03B4,36,36,__import__.location_family_A,bin,A,H,03,B,4
__import__.location_loc_AH03B5,AH03B5,10,10,__import__.location_family_A,bin,A,H,03,B,5
__import__.location_loc_AH03B6,AH03B6,79,79,__import__.location_family_A,bin,A,H,03,B,6
__import__.location_loc_AH03B7,AH03B7,77,77,__import__.location_family_A,bin,A,H,03,B,7
__import__.location_loc_AH03B8,AH03B8,51,51,__import__.location_family_A,bin,A,H,03,B,8
__import__.location_loc_AH03C1,AH03C1,55,55,__import__.location_family_A,bin,A,H,03,C,1
__import__.location_loc_AH03C2,AH03C2,05,05,__import__.location_family_A,bin,A,H,03,C,2
__import__.location_loc_AH03C3,AH03C3,09,09,__import__.location_family_A,bin,A,H,03,C,3
__import__.location_loc_AH03C4,AH03C4,27,27,__import__.location_family_A,bin,A,H,03,C,4
__import__.location_loc_AH03C5,AH03C5,95,95,__import__.location_family_A,bin,A,H,03,C,5
__import__.location_loc_AH03C6,AH03C6,22,22,__import__.location_family_A,bin,A,H,03,C,6
__import__.location_loc_AH03C7,AH03C7,49,49,__import__.location_family_A,bin,A,H,03,C,7
__import__.location_loc_AH03C8,AH03C8,91,91,__import__.location_family_A,bin,A,H,03,C,8
__import__.location_loc_AH04A1,AH04A1,57,57,__import__.location_family_A,bin,A,H,04,A,1
__import__.location_loc_AH04A2,AH04A2,81,81,__import__.location_family_A,bin,A,H,04,A,2
__import__.location_loc_AH04A3,AH04A3,21,21,__import__.location_family_A,bin,A,H,04,A,3
__import__.location_loc_AH04A4,AH04A4,71,71,__import__.location_family_A,bin,A,H,04,A,4
__import__.location_loc_AH04A5,AH04A5,38,38,__import__.location_family_A,bin,A,H,04,A,5
__import__.location_loc_AH04A6,AH04A6,01,01,__import__.location_family_A,bin,A,H,04,A,6
__import__.location_loc_AH04B1,AH04B1,49,49,__import__.location_family_A,bin,A,H,04,B,1
__import__.location_loc_AH04B2,AH04B2,36,36,__import__.location_family_A,bin,A,H,04,B,2
__import__.location_loc_AH04B3,AH04B3,13,13,__import__.location_family_A,bin,A,H,04,B,3
__import__.location_loc_AH04B4,AH04B4,69,69,__import__.location_family_A,bin,A,H,04,B,4
__import__.location_loc_AH04B5,AH04B5,56,56,__import__.location_family_A,bin,A,H,04,B,5
__import__.location_loc_AH04B6,AH04B6,14,14,__import__.location_family_A,bin,A,H,04,B,6
__import__.location_loc_AH04B7,AH04B7,90,90,__import__.location_family_A,bin,A,H,04,B,7
__import__.location_loc_AH04B8,AH04B8,12,12,__import__.location_family_A,bin,A,H,04,B,8
__import__.location_loc_AH04C1,AH04C1,03,03,__import__.location_family_A,bin,A,H,04,C,1
__import__.location_loc_AH04C2,AH04C2,22,22,__import__.location_family_A,bin,A,H,04,C,2
__import__.location_loc_AH04C3,AH04C3,17,17,__import__.location_family_A,bin,A,H,04,C,3
__import__.location_loc_AH04C4,AH04C4,91,91,__import__.location_family_A,bin,A,H,04,C,4
__import__.location_loc_AH04C5,AH04C5,10,10,__import__.location_family_A,bin,A,H,04,C,5
__import__.location_loc_AH04C6,AH04C6,43,43,__import__.location_family_A,bin,A,H,04,C,6
__import__.location_loc_AH04C7,AH04C7,11,11,__import__.location_family_A,bin,A,H,04,C,7
__import__.location_loc_AH04C8,AH04C8,04,04,__import__.location_family_A,bin,A,H,04,C,8
__import__.location_loc_AH05A1,AH05A1,45,45,__import__.location_family_A,bin,A,H,05,A,1
__import__.location_loc_AH05A2,AH05A2,79,79,__import__.location_family_A,bin,A,H,05,A,2
__import__.location_loc_AH05A3,AH05A3,65,65,__import__.location_family_A,bin,A,H,05,A,3
__import__.location_loc_AH05A4,AH05A4,34,34,__import__.location_family_A,bin,A,H,05,A,4
__import__.location_loc_AH05A5,AH05A5,86,86,__import__.location_family_A,bin,A,H,05,A,5
__import__.location_loc_AH05A6,AH05A6,50,50,__import__.location_family_A,bin,A,H,05,A,6
__import__.location_loc_AH05A7,AH05A7,15,15,__import__.location_family_A,bin,A,H,05,A,7
__import__.location_loc_AH05B1,AH05B1,87,87,__import__.location_family_A,bin,A,H,05,B,1
__import__.location_loc_AH05B2,AH05B2,53,53,__import__.location_family_A,bin,A,H,05,B,2
__import__.location_loc_AH05B3,AH05B3,48,48,__import__.location_family_A,bin,A,H,05,B,3
__import__.location_loc_AH05B4,AH05B4,63,63,__import__.location_family_A,bin,A,H,05,B,4
__import__.location_loc_AH05B5,AH05B5,52,52,__import__.location_family_A,bin,A,H,05,B,5
__import__.location_loc_AH05B6,AH05B6,00,00,__import__.location_family_A,bin,A,H,05,B,6
__import__.location_loc_AH05B7,AH05B7,71,71,__import__.location_family_A,bin,A,H,05,B,7
__import__.location_loc_AH05B8,AH05B8,10,10,__import__.location_family_A,bin,A,H,05,B,8
__import__.location_loc_AH05C1,AH05C1,37,37,__import__.location_family_A,bin,A,H,05,C,1
__import__.location_loc_AH05C2,AH05C2,50,50,__import__.location_family_A,bin,A,H,05,C,2
__import__.location_loc_AH05C3,AH05C3,83,83,__import__.location_family_A,bin,A,H,05,C,3
__import__.location_loc_AH05C4,AH05C4,80,80,__import__.location_family_A,bin,A,H,05,C,4
__import__.location_loc_AH05C5,AH05C5,76,76,__import__.location_family_A,bin,A,H,05,C,5
__import__.location_loc_AH05C6,AH05C6,01,01,__import__.location_family_A,bin,A,H,05,C,6
__import__.location_loc_AH05C7,AH05C7,13,13,__import__.location_family_A,bin,A,H,05,C,7
__import__.location_loc_AH05C8,AH05C8,96,96,__import__.location_family_A,bin,A,H,05,C,8
__import__.location_loc_AH06A1,AH06A1,84,84,__import__.location_family_A,bin,A,H,06,A,1
__import__.location_loc_AH06A2,AH06A2,15,15,__import__.location_family_A,bin,A,H,06,A,2
__import__.location_loc_AH06A3,AH06A3,83,83,__import__.location_family_A,bin,A,H,06,A,3
__import__.location_loc_AH06A4,AH06A4,00,00,__import__.location_family_A,bin,A,H,06,A,4
__import__.location_loc_AH06A5,AH06A5,42,42,__import__.location_family_A,bin,A,H,06,A,5
__import__.location_loc_AH06A6,AH06A6,86,86,__import__.location_family_A,bin,A,H,06,A,6
__import__.location_loc_AH06A7,AH06A7,12,12,__import__.location_family_A,bin,A,H,06,A,7
__import__.location_loc_AH06A8,AH06A8,61,61,__import__.location_family_A,bin,A,H,06,A,8
__import__.location_loc_AH06B1,AH06B1,47,47,__import__.location_family_A,bin,A,H,06,B,1
__import__.location_loc_AH06B2,AH06B2,19,19,__import__.location_family_A,bin,A,H,06,B,2
__import__.location_loc_AH06B3,AH06B3,45,45,__import__.location_family_A,bin,A,H,06,B,3
__import__.location_loc_AH06B4,AH06B4,03,03,__import__.location_family_A,bin,A,H,06,B,4
__import__.location_loc_AH06B5,AH06B5,53,53,__import__.location_family_A,bin,A,H,06,B,5
__import__.location_loc_AH06B6,AH06B6,99,99,__import__.location_family_A,bin,A,H,06,B,6
__import__.location_loc_AH06B7,AH06B7,05,05,__import__.location_family_A,bin,A,H,06,B,7
__import__.location_loc_AH06B8,AH06B8,02,02,__import__.location_family_A,bin,A,H,06,B,8
__import__.location_loc_AH06C1,AH06C1,71,71,__import__.location_family_A,bin,A,H,06,C,1
__import__.location_loc_AH06C2,AH06C2,81,81,__import__.location_family_A,bin,A,H,06,C,2
__import__.location_loc_AH06C3,AH06C3,16,16,__import__.location_family_A,bin,A,H,06,C,3
__import__.location_loc_AH06C4,AH06C4,55,55,__import__.location_family_A,bin,A,H,06,C,4
__import__.location_loc_AH06C5,AH06C5,63,63,__import__.location_family_A,bin,A,H,06,C,5
__import__.location_loc_AH06C6,AH06C6,98,98,__import__.location_family_A,bin,A,H,06,C,6
__import__.location_loc_AH06C7,AH06C7,10,10,__import__.location_family_A,bin,A,H,06,C,7
__import__.location_loc_AH06C8,AH06C8,46,46,__import__.location_family_A,bin,A,H,06,C,8
__import__.location_loc_AH07A1,AH07A1,80,80,__import__.location_family_A,bin,A,H,07,A,1
__import__.location_loc_AH07A2,AH07A2,00,00,__import__.location_family_A,bin,A,H,07,A,2
__import__.location_loc_AH07A3,AH07A3,12,12,__import__.location_family_A,bin,A,H,07,A,3
__import__.location_loc_AH07A4,AH07A4,05,05,__import__.location_family_A,bin,A,H,07,A,4
__import__.location_loc_AH07A5,AH07A5,51,51,__import__.location_family_A,bin,A,H,07,A,5
__import__.location_loc_AH07A6,AH07A6,53,53,__import__.location_family_A,bin,A,H,07,A,6
__import__.location_loc_AH07A7,AH07A7,80,80,__import__.location_family_A,bin,A,H,07,A,7
__import__.location_loc_AH07B1,AH07B1,03,03,__import__.location_family_A,bin,A,H,07,B,1
__import__.location_loc_AH07B2,AH07B2,59,59,__import__.location_family_A,bin,A,H,07,B,2
__import__.location_loc_AH07B3,AH07B3,27,27,__import__.location_family_A,bin,A,H,07,B,3
__import__.location_loc_AH07B4,AH07B4,33,33,__import__.location_family_A,bin,A,H,07,B,4
__import__.location_loc_AH07B5,AH07B5,07,07,__import__.location_family_A,bin,A,H,07,B,5
__import__.location_loc_AH07B6,AH07B6,95,95,__import__.location_family_A,bin,A,H,07,B,6
__import__.location_loc_AH07B7,AH07B7,22,22,__import__.location_family_A,bin,A,H,07,B,7
__import__.location_loc_AH07B8,AH07B8,30,30,__import__.location_family_A,bin,A,H,07,B,8
__import__.location_loc_AH07C1,AH07C1,97,97,__import__.location_family_A,bin,A,H,07,C,1
__import__.location_loc_AH07C2,AH07C2,56,56,__import__.location_family_A,bin,A,H,07,C,2
__import__.location_loc_AH07C3,AH07C3,49,49,__import__.location_family_A,bin,A,H,07,C,3
__import__.location_loc_AH07C4,AH07C4,79,79,__import__.location_family_A,bin,A,H,07,C,4
