id,standard_price
__import__.product_8380232,1975.88
__import__.product_8380255,4.06
__import__.product_8380261,3.74
__import__.product_8380290,3.59
__import__.product_8380309,3.74
__import__.product_8380315,3.74
__import__.product_8380321,3.95
__import__.product_8380338,4.26
__import__.product_8380344,4.83
__import__.product_8380367,7.48
__import__.product_8380373,0.71
__import__.product_8380396,1.03
__import__.product_8380404,1.64
__import__.product_8380410,4.17
__import__.product_8380427,4.04
__import__.product_8380433,4.04
__import__.product_8380456,4.3
__import__.product_8380516,4.3
__import__.product_8380522,4.04
__import__.product_8380539,5
__import__.product_8380545,4.3
__import__.product_8380551,5
__import__.product_8380568,4.3
__import__.product_8380574,4.3
__import__.product_8380580,4.04
__import__.product_8380597,4.3
__import__.product_8380605,4.04
__import__.product_8380611,5
__import__.product_8380628,4.3
__import__.product_8380634,4.82
__import__.product_8380640,5.52
__import__.product_8380657,4.58
__import__.product_8380663,4.58
__import__.product_8380686,4.63
__import__.product_8380692,4.78
__import__.product_8380700,4.94
__import__.product_8380717,5.93
__import__.product_8380723,9.36
__import__.product_8380781,80
__import__.product_8380798,45.12
__import__.product_8380924,25.74
__import__.product_8380976,34.4
__import__.product_8381125,12.04
__import__.product_8381131,13.63
__import__.product_8381183,22.68
__import__.product_8381208,88.73
__import__.product_8381237,122.92
__import__.product_8381289,0.46
__import__.product_8381303,2.5
__import__.product_8381409,12.11
__import__.product_8381473,1.08
__import__.product_8381527,272.72
__import__.product_8381533,2.02
__import__.product_8381585,2.55
__import__.product_8381591,2.14
__import__.product_8381616,1.47
__import__.product_8381622,2.49
__import__.product_8381639,26.31
__import__.product_8381651,2.31
__import__.product_8381674,1.65
__import__.product_8381697,5.77
__import__.product_8381705,3.03
__import__.product_8381711,4.51
__import__.product_8381728,7.42
__import__.product_8381734,5.12
__import__.product_8381823,3.12
__import__.product_8381846,3.45
__import__.product_8381852,3.9
__import__.product_8381869,4.25
__import__.product_8381875,5.18
__import__.product_8381881,5.18
__import__.product_8381898,5.83
__import__.product_8381993,16.3
__import__.product_8382024,4.76
__import__.product_8382076,26.65
__import__.product_8382082,10.7
__import__.product_8382107,11.6
__import__.product_8382113,24
__import__.product_8382159,24
__import__.product_8382202,24
__import__.product_8382219,1534
__import__.product_8382225,3.18
__import__.product_8382231,69.08
__import__.product_8382248,16.09
__import__.product_8382343,90.48
__import__.product_8382366,16.56
__import__.product_8382372,2124.6
__import__.product_8382389,15.84
__import__.product_8382432,4.75
__import__.product_8382455,212.16
__import__.product_8382484,167.95
__import__.product_8382490,785.08
__import__.product_8382509,44.75
__import__.product_8382515,44.75
__import__.product_8382538,44.75
__import__.product_8382544,44.75
__import__.product_8382567,4.83
__import__.product_8382627,7.21
__import__.product_8382656,13.57
__import__.product_8382716,390.92
__import__.product_8382722,1095.15
__import__.product_8382739,360.85
__import__.product_8382745,531.8
__import__.product_8382751,999.29
__import__.product_8382774,23.85
__import__.product_8382797,25.2
__import__.product_8382805,17.71
__import__.product_8382811,25.31
__import__.product_8382828,19.69
__import__.product_8382834,21.71
__import__.product_8382857,173.8
__import__.product_8382892,25.14
__import__.product_8382917,14.4
__import__.product_8382952,22.93
__import__.product_8382975,24.82
__import__.product_8382981,11.84
__import__.product_8382998,11.84
__import__.product_8383041,29.85
__import__.product_8383064,31.35
__import__.product_8383070,31.95
__import__.product_8383087,31.95
__import__.product_8383124,2.62
__import__.product_8383153,59.01
__import__.product_8383182,75.11
__import__.product_8383242,75.94
__import__.product_8383259,31.49
__import__.product_8383265,7.14
__import__.product_8383271,77.62
__import__.product_8383288,10.15
__import__.product_8383294,12.06
__import__.product_8383302,48.02
__import__.product_8383319,9.29
__import__.product_8383325,4.58
__import__.product_8383434,1101.76
__import__.product_8383437,8.14
__import__.product_8383466,25.45
__import__.product_8383489,25.45
__import__.product_8383549,73.49
__import__.product_8383561,16.76
__import__.product_8383609,14.08
__import__.product_8383638,20.28
__import__.product_8383644,18.06
__import__.product_8383650,19.03
__import__.product_8383667,19.11
__import__.product_8383673,21.79
__import__.product_8383756,87.88
__import__.product_8383762,49.56
__import__.product_8383779,35.11
__import__.product_8383874,3.26
__import__.product_8383940,3.84
__import__.product_8383963,80.95
__import__.product_8384135,1.57
__import__.product_8384141,7.26
__import__.product_8384158,7.26
__import__.product_8384247,11.8
__import__.product_8384253,1.89
__import__.product_8384276,1.89
__import__.product_8384282,2.05
__import__.product_8384299,2.05
__import__.product_8384307,13.45
__import__.product_8384313,75.85
__import__.product_8384336,1.9
__import__.product_8384342,3.5
__import__.product_8384359,4.25
__import__.product_8384365,5.9
__import__.product_8384371,7.5
__import__.product_8384388,5.35
__import__.product_8384394,6.95
__import__.product_8384402,13.85
__import__.product_8384419,11.2
__import__.product_8384425,11.2
__import__.product_8384514,17.92
__import__.product_8384520,89.42
__import__.product_8384566,604.9
__import__.product_8384572,553.3
__import__.product_8384589,422.6
__import__.product_8384595,439.38
__import__.product_8384603,439.38
__import__.product_8384626,274.85
__import__.product_8384632,2.48
__import__.product_8384649,2.48
__import__.product_8384655,2.98
__import__.product_8384661,2.98
__import__.product_8384715,390.9
__import__.product_8384721,346.15
__import__.product_8384767,53.32
__import__.product_8385005,1158.64
__import__.product_8385011,653.73
__import__.product_8385028,205.52
__import__.product_8385034,137.06
__import__.product_8385040,339.8
__import__.product_8385063,159.22
__import__.product_8385086,14.21
__import__.product_8385092,289.74
__import__.product_8385117,25.7
__import__.product_8385123,30.3
__import__.product_8385152,32.05
__import__.product_8385169,39.25
__import__.product_8385175,97.87
__import__.product_8385181,471.99
__import__.product_8385229,8.36
__import__.product_8385270,16.15
__import__.product_8385287,19.68
__import__.product_8385293,19.85
__import__.product_8385301,19.85
__import__.product_8385318,4.99
__import__.product_8385330,30.45
__import__.product_8385399,239.5
__import__.product_8385436,7.99
__import__.product_8385442,9.09
__import__.product_8385459,11.01
__import__.product_8385465,13.09
__import__.product_8385471,14.59
__import__.product_8385488,17
__import__.product_8385494,20.98
__import__.product_8385502,18.01
__import__.product_8385666,2.36
__import__.product_8385790,17.45
__import__.product_8385838,1845
__import__.product_8385867,59.59
__import__.product_8385896,29.5
__import__.product_8385927,20.12
__import__.product_8385933,15
__import__.product_8385962,16.22
__import__.product_8385979,8.65
__import__.product_8385991,7.59
__import__.product_8386016,7.66
__import__.product_8386022,8.69
__import__.product_8386045,7.27
__import__.product_8386051,7.27
__import__.product_8386068,9.83
__import__.product_8386074,7.93
__import__.product_8386080,8.71
__import__.product_8386105,9.62
__import__.product_8386128,28
__import__.product_8386163,61.36
__import__.product_8386192,33.75
__import__.product_8386275,24.15
__import__.product_8386281,25.04
__import__.product_8386306,7.03
__import__.product_8386312,9.6
__import__.product_8386364,0.7
__import__.product_8386393,0.93
__import__.product_8386401,2.83
__import__.product_8386447,51
__import__.product_8386476,15.8
__import__.product_8386571,19.18
__import__.product_8386602,349.65
__import__.product_8386648,14.42
__import__.product_8386714,16.65
__import__.product_8386720,2.86
__import__.product_8387168,14.88
__import__.product_8387375,11.84
__import__.product_8387398,86.76
__import__.product_8387406,25.58
__import__.product_8387412,22.63
__import__.product_8387429,2.8
__import__.product_8387435,154.6
__import__.product_8387464,503.34
__import__.product_8387470,460.17
__import__.product_8387524,4.47
__import__.product_8387530,12.45
__import__.product_8387576,15.81
__import__.product_8387642,20.46
__import__.product_8387659,27.25
__import__.product_8387665,163.22
__import__.product_8387671,142.36
__import__.product_8387688,18.1
__import__.product_8387731,6.18
__import__.product_8387814,2.69
__import__.product_8387837,43.23
__import__.product_8387895,11.58
__import__.product_8387903,12.94
__import__.product_8387926,15.92
__import__.product_8387932,18.76
__import__.product_8387949,20.04
__import__.product_8387955,23.47
__import__.product_8387961,28.56
__import__.product_8387978,25.98
__import__.product_8387984,105.83
__import__.product_8388038,680.3
__import__.product_8388067,1.8
__import__.product_8388156,1.92
__import__.product_8388185,34.82
__import__.product_8388191,0.34
__import__.product_8388216,9.06
__import__.product_8388529,676
__import__.product_8388558,83.65
__import__.product_8388564,0.88
__import__.product_8388630,14.1
__import__.product_8388647,14.1
__import__.product_8388653,14.1
__import__.product_8388676,19.68
__import__.product_8388682,19.68
__import__.product_8388698,27.3
__import__.product_8388699,54.5
__import__.product_8388707,54.05
__import__.product_8388713,73.35
__import__.product_8388788,38.1
__import__.product_8388794,32.66
__import__.product_8388802,2.08
__import__.product_8388825,23.05
__import__.product_8388831,26.65
__import__.product_8388848,133.06
__import__.product_8388854,122.46
__import__.product_8388860,122.5
__import__.product_8388877,32.85
__import__.product_8388937,1394
__import__.product_8388943,130
__import__.product_8388966,49.3
__import__.product_8388972,25.45
__import__.product_8388989,19.68
__import__.product_8388995,2022.55
__import__.product_8389003,1232.15
__import__.product_8389026,1.27
__import__.product_8389109,44.75
__import__.product_8389115,44.75
__import__.product_8389121,47.45
__import__.product_8389196,27
__import__.product_8389262,3.43
__import__.product_8389279,3.33
__import__.product_8389316,208.11
__import__.product_8389322,208.11
__import__.product_8389345,43.58
__import__.product_8389374,24.07
__import__.product_8389434,23.05
__import__.product_8389463,33.51
__import__.product_8389486,39.93
__import__.product_8389492,99.65
__import__.product_8389500,75.7
__import__.product_8389517,75.7
__import__.product_8389523,75.7
__import__.product_8389546,75.7
__import__.product_8389552,75.7
__import__.product_8389635,6.65
__import__.product_8389664,10.49
__import__.product_8389670,10.7
__import__.product_8389687,10.49
__import__.product_8389693,10.7
__import__.product_8389701,6.34
__import__.product_8389718,6.87
__import__.product_8389724,6.74
__import__.product_8389730,6.47
__import__.product_8389747,8.61
__import__.product_8389753,8.61
__import__.product_8389776,8.61
__import__.product_8389782,8.26
__import__.product_8389799,3.91
__import__.product_8389807,3.91
__import__.product_8389813,3.91
__import__.product_8389894,190.13
__import__.product_8401000,31.2
__import__.product_8401193,8.62
__import__.product_8401336,9.66
__import__.product_8401500,32.69
__import__.product_8401974,9.52
__import__.product_8402005,0.31
__import__.product_8402117,1.46
__import__.product_8402123,1.16
__import__.product_8402146,10.32
__import__.product_8402353,32.84
__import__.product_8402376,28.13
__import__.product_8402382,3.84
__import__.product_8402436,0.68
__import__.product_8402850,223.2
__import__.product_8403269,27.62
__import__.product_8403306,15.55
__import__.product_8403500,26.04
__import__.product_8404719,490.73
__import__.product_8404748,340.64
__import__.product_8405529,6.55
__import__.product_8405535,1.99
__import__.product_8406500,4.37
__import__.product_8406523,9.36
__import__.product_8406552,4.58
__import__.product_8408522,22.13
__import__.product_8408539,13.83
__import__.product_8408723,64.5
__import__.product_8408924,70.36
__import__.product_8409013,6.87
__import__.product_8409504,2.23
__import__.product_8409680,70.8
__import__.product_8409697,42.28
__import__.product_8409740,2.23
__import__.product_8409757,22.81
__import__.product_8410281,10.53
__import__.product_8410884,2.74
